date,open,high,low,close,volume,mcap
1/30/2011,0.45,0.49,0.41,0.47,10386.66,2487396.88
1/31/2011,0.47,0.54,0.43,0.52,64086.94,2731861.16
2/1/2011,0.52,0.72,0.52,0.69,31609.80,3661231.29
2/2/2011,0.69,0.88,0.67,0.80,5600.14,4224978.82
2/3/2011,0.80,0.83,0.65,0.73,8520.64,3850467.04
2/4/2011,0.73,0.84,0.65,0.81,42195.52,4296455.57
2/5/2011,0.81,0.96,0.76,0.92,15816.53,4877455.28
2/6/2011,0.92,1.03,0.85,0.91,8776.75,4854798.90
2/7/2011,0.91,0.93,0.72,0.90,2267.39,4832384.94
2/8/2011,0.90,0.95,0.76,0.92,7011.50,4899548.47
2/9/2011,0.92,1.07,0.82,1.00,49702.79,5373492.58
2/10/2011,1.00,1.03,0.82,0.98,26567.62,5260157.50
2/11/2011,0.98,1.11,0.84,1.08,13334.61,5781984.31
2/12/2011,1.07,1.14,0.98,1.03,4117.75,5550925.42
2/13/2011,1.03,1.23,0.96,1.05,3234.15,5687173.49
2/14/2011,1.05,1.23,0.99,1.08,7092.39,5837702.43
2/15/2011,1.08,1.12,0.89,1.07,8605.70,5799374.98
2/16/2011,1.07,1.14,0.90,1.06,7173.87,5772138.17
2/17/2011,1.06,1.28,1.01,1.05,4002.65,5706149.84
2/18/2011,1.05,1.06,0.86,0.91,36776.09,4975501.93
2/19/2011,0.91,1.19,0.90,0.99,3794.81,5416869.40
2/20/2011,0.99,1.02,0.82,0.87,9944.60,4779691.41
2/21/2011,0.87,0.93,0.77,0.91,1698.40,5005651.23
2/22/2011,0.91,1.01,0.82,0.88,12068.58,4811603.71
2/23/2011,0.88,0.92,0.76,0.89,6725.49,4921744.54
2/24/2011,0.90,1.06,0.89,0.99,13436.69,5430196.51
2/25/2011,0.99,1.17,0.92,0.96,4458.83,5291814.68
2/26/2011,0.96,1.25,0.92,1.00,4748.19,5525465.13
2/27/2011,1.00,1.10,0.88,0.91,23243.38,5044573.51
2/28/2011,0.91,0.94,0.72,0.87,4646.11,4821890.08
3/1/2011,0.87,0.99,0.79,0.94,22603.14,5230007.46
3/2/2011,0.94,1.01,0.80,0.94,2752.12,5246862.68
3/3/2011,0.94,0.99,0.85,0.95,2747.61,5292352.10
3/4/2011,0.95,1.01,0.86,0.90,2718.75,5053020.32
3/5/2011,0.90,0.95,0.76,0.91,12632.54,5107132.80
3/6/2011,0.91,0.97,0.82,0.91,12589.71,5136103.80
3/7/2011,0.91,1.05,0.81,0.89,15284.03,4996892.91
3/8/2011,0.89,0.97,0.78,0.89,4534.77,5004623.42
3/9/2011,0.89,0.91,0.74,0.89,4537.99,5027596.25
3/10/2011,0.89,1.06,0.83,0.93,8836.56,5261533.74
3/11/2011,0.93,1.10,0.86,0.88,3736.01,4995705.45
3/12/2011,0.88,1.19,0.86,0.92,4838.18,5224241.35
3/13/2011,0.92,0.96,0.80,0.91,661.58,5186118.32
3/14/2011,0.91,0.99,0.84,0.91,5273.84,5146660.99
3/15/2011,0.91,0.96,0.76,0.90,2733.60,5111795.90
3/16/2011,0.90,0.91,0.73,0.88,7910.24,5009627.89
3/17/2011,0.88,0.95,0.82,0.87,7140.65,4954368.34
3/18/2011,0.87,0.93,0.81,0.87,14231.72,4940068.06
3/19/2011,0.87,0.96,0.78,0.83,9919.69,4711103.41
3/20/2011,0.83,0.83,0.67,0.81,5820.49,4629844.89
3/21/2011,0.81,1.01,0.76,0.78,3709.93,4455588.62
3/22/2011,0.78,0.99,0.76,0.80,12109.74,4557474.94
3/23/2011,0.80,0.85,0.75,0.84,13257.91,4823002.39
3/24/2011,0.84,0.87,0.72,0.86,13983.82,4966454.36
3/25/2011,0.86,0.95,0.77,0.90,4814.22,5174499.36
3/26/2011,0.90,0.91,0.73,0.87,11724.22,5019511.53
3/27/2011,0.87,1.05,0.79,0.88,5341.88,5089132.31
3/28/2011,0.89,1.09,0.85,0.87,12616.94,5049326.69
3/29/2011,0.88,1.01,0.81,0.82,4216.13,4740402.47
3/30/2011,0.82,0.85,0.72,0.80,3219.01,4627163.76
3/31/2011,0.80,0.98,0.77,0.79,6886.10,4588426.23
4/1/2011,0.79,0.81,0.64,0.78,3195.90,4525587.39
4/2/2011,0.78,0.87,0.66,0.79,2485.73,4577524.08
4/3/2011,0.79,0.88,0.74,0.79,3926.55,4608696.90
4/4/2011,0.79,0.79,0.60,0.72,31150.04,4174332.73
4/5/2011,0.71,0.83,0.62,0.76,9692.70,4446609.71
4/6/2011,0.76,0.84,0.70,0.74,8661.50,4309086.45
4/7/2011,0.74,0.83,0.61,0.75,10861.20,4407097.93
4/8/2011,0.75,0.84,0.67,0.75,18148.61,4403837.29
4/9/2011,0.75,0.87,0.67,0.74,12133.11,4334193.36
4/10/2011,0.74,0.84,0.70,0.76,5359.60,4485205.68
4/11/2011,0.76,0.80,0.63,0.77,14598.20,4521966.15
4/12/2011,0.77,0.87,0.72,0.82,48342.58,4853619.46
4/13/2011,0.82,1.16,0.82,0.92,43254.35,5443251.46
4/14/2011,0.92,1.24,0.92,0.99,31069.22,5878422.78
4/15/2011,0.99,1.13,0.95,0.98,50433.38,5809701.64
4/16/2011,0.98,1.21,0.94,1.07,28903.97,6331002.50
4/17/2011,1.07,1.34,1.02,1.11,24043.04,6605288.25
4/18/2011,1.11,1.23,0.93,1.13,27558.35,6754989.51
4/19/2011,1.14,1.31,1.05,1.20,12517.56,7150755.33
4/20/2011,1.20,1.29,1.10,1.17,21382.48,6983375.17
4/21/2011,1.18,1.54,1.14,1.21,39403.81,7214025.46
4/22/2011,1.21,1.39,1.18,1.33,39343.08,7961455.50
4/23/2011,1.33,1.81,1.33,1.45,66554.74,8695563.50
4/24/2011,1.45,1.64,1.29,1.63,21573.29,9799060.80
4/25/2011,1.63,1.71,1.38,1.57,13451.26,9409066.85
4/26/2011,1.57,2.09,1.57,1.77,24017.59,10642217.55
4/27/2011,1.77,1.87,1.51,1.81,32980.99,10886302.23
4/28/2011,1.81,2.32,1.72,2.15,100104.86,12967491.52
4/29/2011,2.15,3.41,2.15,2.82,57562.80,17053521.24
4/30/2011,2.83,4.41,2.83,3.44,65605.32,20846358.00
5/1/2011,3.44,4.26,3.36,3.60,45963.69,21838413.45
5/2/2011,3.60,3.96,3.41,3.59,18389.49,21804230.16
5/3/2011,3.58,3.73,2.87,3.43,16855.49,20892546.65
5/4/2011,3.43,3.65,2.79,3.51,17249.33,21376459.77
5/5/2011,3.51,4.11,3.31,3.43,15386.82,20954316.02
5/6/2011,3.43,3.69,3.08,3.52,23033.24,21517695.30
5/7/2011,3.53,4.37,3.34,3.63,17801.11,22220524.91
5/8/2011,3.64,4.72,3.64,3.82,21035.20,23459771.97
5/9/2011,3.82,4.25,3.18,3.82,11579.20,23480074.38
5/10/2011,3.82,5.73,3.82,5.31,56284.60,32679401.95
5/11/2011,5.31,5.65,4.85,5.47,52620.15,33768740.46
5/12/2011,5.48,6.35,5.13,6.23,31614.41,38450710.98
5/13/2011,6.23,8.41,6.23,6.66,64049.35,41213065.02
5/14/2011,6.67,8.70,6.35,7.68,55468.28,47638107.06
5/15/2011,7.68,8.56,6.65,8.34,18272.75,51805772.04
5/16/2011,8.29,8.74,6.90,8.35,44238.55,51947134.35
5/17/2011,8.35,8.78,6.88,8.25,35225.15,51429440.78
5/18/2011,8.22,8.60,6.81,7.31,25438.60,45668869.87
5/19/2011,7.31,7.69,6.34,7.61,24512.59,47624177.07
5/20/2011,7.58,7.59,4.98,5.72,44373.23,35858907.89
5/21/2011,5.72,7.00,5.37,6.83,31162.96,42926262.83
5/22/2011,6.83,7.57,6.00,6.67,23811.32,41976090.69
5/23/2011,6.66,7.21,5.72,7.09,35307.38,44727217.82
5/24/2011,7.10,8.67,7.10,7.40,29287.71,46796125.15
5/25/2011,7.40,7.73,6.44,7.72,64388.90,48953043.99
5/26/2011,7.72,8.19,6.88,8.11,28568.64,51519440.38
5/27/2011,8.12,10.13,7.62,9.15,14399.82,58174262.63
5/28/2011,9.14,9.39,7.21,8.37,12274.11,53282062.81
5/29/2011,8.37,10.73,8.34,8.57,7494.99,54672646.64
5/30/2011,8.57,8.88,7.49,8.70,17645.07,55581470.60
5/31/2011,8.68,9.38,7.48,8.78,45783.82,56098430.24
6/1/2011,8.78,10.50,8.28,9.53,43557.75,61033965.56
6/2/2011,9.53,10.67,8.68,10.09,40934.75,64687621.01
6/3/2011,10.10,13.62,9.73,13.01,72970.69,83541497.59
6/4/2011,13.08,18.62,13.08,18.37,44351.96,118150818.24
6/5/2011,18.40,21.61,17.34,17.51,24161.11,112801596.39
6/6/2011,17.51,19.08,15.90,18.81,55255.38,121431385.66
6/7/2011,18.93,26.46,18.93,21.07,53771.31,136187935.99
6/8/2011,21.14,32.77,21.14,25.36,104838.59,164126807.59
6/9/2011,25.36,33.88,24.97,30.06,62946.27,194922296.20
6/10/2011,30.06,31.33,26.27,26.30,92192.04,170837152.19
6/11/2011,26.35,35.88,25.67,28.71,122077.69,186842351.66
6/12/2011,28.66,28.84,22.87,26.61,151649.51,173444121.15
6/13/2011,26.48,26.48,17.46,20.95,73441.09,136794107.58
6/14/2011,20.96,23.06,19.10,22.91,36071.60,149917283.39
6/15/2011,22.93,26.97,20.52,20.69,27727.03,135643805.59
6/16/2011,20.64,20.94,16.16,19.72,49383.31,129462214.24
6/17/2011,19.72,21.03,16.75,16.86,108809.99,110842696.78
6/18/2011,16.85,19.06,15.41,18.45,35418.93,121480074.02
6/19/2011,18.44,19.62,15.77,17.59,30149.58,116012867.48
6/20/2011,17.56,19.23,15.13,18.22,0.00,120396900.76
6/21/2011,18.21,18.75,15.14,17.09,0.00,113128745.61
6/22/2011,17.07,17.88,14.19,15.58,0.00,103358875.09
6/23/2011,15.59,17.17,13.81,15.48,0.00,102881724.78
6/24/2011,15.48,18.00,14.72,17.06,0.00,113580595.45
6/25/2011,17.05,17.73,14.80,17.13,0.00,114148957.21
6/26/2011,17.14,19.81,16.35,17.19,15044.92,114696353.94
6/27/2011,17.19,18.58,14.56,17.47,31437.23,116689632.81
6/28/2011,17.51,21.07,16.68,17.07,24341.77,114181527.40
6/29/2011,17.17,21.12,16.46,16.90,21031.49,113141699.32
6/30/2011,16.90,20.19,15.98,16.16,35052.00,108329474.98
7/1/2011,16.14,17.47,13.76,17.18,33253.20,115351102.45
7/2/2011,17.17,17.18,14.10,16.60,19382.12,111622735.39
7/3/2011,16.52,16.52,13.14,15.75,16796.92,106034589.50
7/4/2011,15.73,15.73,11.72,14.05,52224.81,94656217.35
7/5/2011,14.05,17.80,13.68,14.24,83928.52,96064851.30
7/6/2011,14.26,19.06,14.19,15.25,111829.71,103012523.22
7/7/2011,15.23,16.21,13.06,14.78,54345.04,99928582.57
7/8/2011,14.81,19.69,14.57,15.43,34899.10,104456692.56
7/9/2011,15.43,16.21,12.28,15.03,11888.28,101838557.08
7/10/2011,15.03,15.96,13.50,15.15,45125.93,102773009.83
7/11/2011,15.15,16.26,13.15,14.86,49268.86,100906310.73
7/12/2011,14.85,15.16,11.78,14.13,26322.67,96074714.11
7/13/2011,14.13,15.14,12.78,14.12,10373.58,96142989.66
7/14/2011,14.12,15.20,12.82,14.09,17638.80,96016993.08
7/15/2011,14.09,14.82,12.76,14.03,24806.94,95720661.29
7/16/2011,14.04,17.43,13.54,13.86,17221.41,94661277.92
7/17/2011,13.87,16.65,13.62,13.96,34482.09,95448767.20
7/18/2011,13.93,14.10,10.87,13.63,75958.43,93330968.56
7/19/2011,13.63,14.23,11.66,13.86,67875.90,94990793.36
7/20/2011,13.86,15.80,12.33,13.78,23156.25,94570649.62
7/21/2011,13.76,14.17,11.55,13.86,24954.13,95186382.01
7/22/2011,13.85,14.60,11.92,13.89,15204.32,95532745.88
7/23/2011,13.89,15.55,13.10,13.80,22493.81,95007062.38
7/24/2011,13.79,14.64,12.43,13.96,26699.77,96240867.72
7/25/2011,13.93,15.08,11.86,14.09,31638.55,97231952.74
7/26/2011,14.11,16.69,13.87,14.48,16850.64,100062738.30
7/27/2011,14.50,17.50,13.65,14.00,11476.49,96882607.03
7/28/2011,13.95,15.26,11.24,13.49,32676.15,93457737.38
7/29/2011,13.50,16.97,13.06,13.80,7260.81,95705713.79
7/30/2011,13.79,15.00,12.64,13.62,6102.23,94541980.87
7/31/2011,13.63,15.29,12.70,13.43,45771.71,93385476.81
8/1/2011,13.43,14.07,11.67,13.34,21740.75,92852005.51
8/2/2011,13.31,13.64,10.53,12.83,57159.99,89416085.32
8/3/2011,12.83,14.06,11.65,12.18,90371.40,84931562.05
8/4/2011,12.18,13.89,11.45,12.32,50257.97,86040940.86
8/5/2011,12.33,13.82,10.88,11.05,30879.78,77246688.80
8/6/2011,11.04,11.15,7.08,7.50,102379.48,52481545.70
8/7/2011,7.51,9.75,7.38,8.77,90167.85,61425012.15
8/8/2011,8.79,10.13,8.09,8.47,33934.47,59335681.04
8/9/2011,8.49,10.30,8.13,9.78,115129.97,68581323.28
8/10/2011,9.78,11.49,9.38,10.12,24257.30,71050438.34
8/11/2011,10.12,12.87,9.56,10.30,58254.82,72411221.92
8/12/2011,10.30,12.05,9.57,9.83,41540.40,69154649.63
8/13/2011,9.85,11.97,9.38,9.98,29783.61,70308426.41
8/14/2011,10.02,13.41,9.95,10.35,44038.59,72966892.03
8/15/2011,10.35,11.25,9.31,11.18,38216.34,78900840.29
8/16/2011,11.18,12.52,10.11,11.53,15301.74,81450489.76
8/17/2011,11.53,13.46,10.89,11.27,22864.02,79654752.89
8/18/2011,11.27,12.95,10.73,11.33,8227.67,80172977.27
8/19/2011,11.34,14.61,11.28,11.70,33743.43,82851967.43
8/20/2011,11.70,13.46,11.16,11.46,9891.13,81284620.98
8/21/2011,11.48,14.07,10.07,11.42,8719.64,81087427.03
8/22/2011,11.42,12.43,10.41,11.24,37031.24,79878465.19
8/23/2011,11.24,11.85,9.97,11.48,12850.10,81696448.46
8/24/2011,11.47,11.89,9.43,11.31,7820.30,80518478.07
8/25/2011,11.33,13.46,10.72,11.24,55342.67,80128116.16
8/26/2011,11.20,11.32,8.47,8.93,82923.37,63718943.31
8/27/2011,8.88,9.53,7.44,9.30,22142.40,66433273.12
8/28/2011,9.30,11.43,8.20,9.15,24053.77,65406702.81
8/29/2011,9.15,10.21,8.16,9.40,21633.73,67247515.87
8/30/2011,9.45,11.71,8.90,9.38,11766.49,67166502.51
8/31/2011,9.38,9.67,7.93,9.05,19632.78,64864194.00
9/1/2011,9.05,9.47,7.54,8.43,11932.76,60515948.73
9/2/2011,8.43,9.52,7.80,8.50,16801.49,61073933.99
9/3/2011,8.51,9.22,7.94,8.52,6915.65,61249165.38
9/4/2011,8.50,9.43,6.95,8.34,19604.54,60003184.95
9/5/2011,8.36,9.96,7.14,7.97,30695.96,57436247.78
9/6/2011,7.97,8.38,6.84,8.20,82514.98,59166271.57
9/7/2011,8.20,9.18,7.40,7.55,49712.85,54543872.90
9/8/2011,7.55,7.55,5.93,6.71,31929.77,48509192.47
9/9/2011,6.71,7.21,5.86,7.16,216864.17,51761705.03
9/10/2011,7.15,7.15,4.48,4.82,44585.46,34928911.45
9/11/2011,4.83,6.38,4.67,6.28,143935.99,45492138.08
9/12/2011,6.28,7.32,5.63,6.64,63914.41,48142228.90
9/13/2011,6.63,6.80,5.71,5.96,23708.48,43258277.72
9/14/2011,5.96,6.54,5.51,5.93,43583.86,43116663.84
9/15/2011,5.93,6.24,4.89,5.19,85936.67,37734558.87
9/16/2011,5.18,5.18,4.04,4.84,31671.64,35270846.92
9/17/2011,4.84,5.84,4.56,5.08,20298.56,36994360.06
9/18/2011,5.07,5.40,4.41,5.10,44830.37,37178340.50
9/19/2011,5.09,5.44,4.39,5.29,49817.48,38637010.21
9/20/2011,5.29,6.31,4.85,6.10,116850.77,44561809.87
9/21/2011,6.10,6.61,5.32,5.91,68165.66,43273684.65
9/22/2011,5.92,6.75,5.61,5.72,31750.39,41925374.03
9/23/2011,5.73,6.70,5.57,5.69,55804.61,41718693.63
9/24/2011,5.69,6.61,5.43,5.70,17869.08,41808840.75
9/25/2011,5.69,5.73,4.84,5.42,9465.33,39800732.20
9/26/2011,5.41,5.66,4.65,5.14,56331.97,37816312.67
9/27/2011,5.14,5.48,4.72,5.16,24704.15,37960511.24
9/28/2011,5.16,5.49,4.66,5.08,30603.83,37411851.63
9/29/2011,5.08,5.31,4.35,4.90,14093.69,36122939.15
9/30/2011,4.90,6.03,4.71,5.09,41370.99,37564806.06
10/1/2011,5.10,5.90,4.82,5.27,23541.42,38943069.80
10/2/2011,5.27,5.41,4.37,5.18,10463.44,38276994.93
10/3/2011,5.18,6.11,4.93,5.06,17249.35,37463101.15
10/4/2011,5.06,5.59,4.73,5.06,15790.66,37447820.65
10/5/2011,5.06,5.21,4.13,4.95,17584.92,36663634.22
10/6/2011,4.94,5.44,4.32,4.78,54906.39,35421629.07
10/7/2011,4.77,4.89,3.62,4.35,97786.96,32275948.06
10/8/2011,4.35,4.61,3.75,4.04,39397.06,30033209.08
10/9/2011,4.07,5.74,4.07,4.53,38085.68,33688453.25
10/10/2011,4.53,4.68,3.56,4.16,16869.93,30989922.80
10/11/2011,4.17,4.76,3.91,4.19,41048.47,31201826.90
10/12/2011,4.19,4.83,3.86,4.16,69082.24,30993280.65
10/13/2011,4.15,4.20,3.23,4.06,19665.17,30273384.12
10/14/2011,4.06,4.45,3.43,4.15,20047.16,30969011.12
10/15/2011,4.15,4.34,3.50,3.86,42049.33,28874978.08
10/16/2011,3.86,4.11,3.32,3.61,36320.17,27013119.67
10/17/2011,3.59,3.63,2.33,2.78,208052.97,20821702.51
10/18/2011,2.78,3.44,2.65,3.43,87998.67,25724718.98
10/19/2011,3.43,3.45,2.18,2.39,101793.53,17952854.47
10/20/2011,2.40,2.99,2.23,2.36,48780.99,17717621.20
10/21/2011,2.36,2.91,2.28,2.55,73119.29,19179243.07
10/22/2011,2.56,3.05,2.39,3.00,120525.87,22554303.22
10/23/2011,3.01,4.04,3.01,3.18,37178.92,23893568.67
10/24/2011,3.18,3.55,2.83,3.27,92121.37,24576928.08
10/25/2011,3.27,3.46,2.80,3.09,101328.16,23262411.61
10/26/2011,3.08,3.08,2.36,2.88,29314.87,21675869.01
10/27/2011,2.86,3.14,2.46,3.02,58679.19,22760873.04
10/28/2011,3.02,3.94,2.96,3.15,52427.44,23786929.56
10/29/2011,3.15,3.52,2.68,3.40,79644.66,25692790.93
10/30/2011,3.41,3.94,3.23,3.62,50465.27,27377532.96
10/31/2011,3.62,3.62,2.78,3.32,31082.51,25141672.48
11/1/2011,3.32,3.68,2.97,3.25,37989.77,24582821.33
11/2/2011,3.25,3.67,3.07,3.36,32281.54,25487881.10
11/3/2011,3.36,3.60,3.11,3.33,24463.01,25238404.49
11/4/2011,3.33,3.63,3.02,3.15,39369.11,23931114.41
11/5/2011,3.15,3.36,2.73,3.16,53138.13,24003793.48
11/6/2011,3.16,3.79,2.95,2.97,17246.94,22609288.25
11/7/2011,2.97,3.05,2.51,3.02,24126.21,22974756.59
11/8/2011,3.02,3.15,2.54,3.05,60449.15,23220854.61
11/9/2011,3.05,3.24,2.65,3.03,52496.98,23125075.78
11/10/2011,3.03,3.56,2.85,2.88,33846.14,21985721.14
11/11/2011,2.88,3.82,2.76,3.05,44698.50,23345735.89
11/12/2011,3.05,3.26,2.70,3.03,20360.67,23187441.17
11/13/2011,3.02,3.17,2.57,3.09,9662.65,23646943.28
11/14/2011,3.08,3.19,2.10,2.52,382085.38,19311569.75
11/15/2011,2.52,2.99,2.35,2.77,76466.82,21237022.35
11/16/2011,2.76,2.83,2.15,2.66,44045.74,20435813.78
11/17/2011,2.66,2.77,2.12,2.25,117347.16,17315724.40
11/18/2011,2.25,2.57,1.95,2.05,98159.75,15779958.48
11/19/2011,2.05,2.39,1.94,2.32,78359.61,17898305.47
11/20/2011,2.32,2.55,2.04,2.31,79831.21,17805536.12
11/21/2011,2.31,2.52,2.01,2.36,41536.81,18183034.23
11/22/2011,2.35,2.67,1.92,2.32,34221.91,17918973.78
11/23/2011,2.33,2.79,1.98,2.35,39959.14,18119601.99
11/24/2011,2.34,2.48,2.14,2.41,86951.42,18596986.22
11/25/2011,2.40,2.51,2.08,2.50,44291.56,19384506.86
11/26/2011,2.51,2.83,2.42,2.53,36101.94,19582719.21
11/27/2011,2.53,2.79,2.26,2.49,22764.74,19287470.46
11/28/2011,2.49,2.84,2.25,2.52,41446.98,19575565.02
11/29/2011,2.53,2.90,2.39,2.68,181458.89,20827323.55
11/30/2011,2.68,3.47,2.55,2.97,120353.14,23100188.81
12/1/2011,2.97,3.15,2.63,3.05,63575.10,23763589.26
12/2/2011,3.05,3.52,2.69,3.13,57571.12,24360182.70
12/3/2011,3.12,3.15,2.66,2.96,123242.54,23091016.62
12/4/2011,2.96,3.59,2.69,2.90,95155.13,22666420.09
12/5/2011,2.90,3.10,2.62,2.95,30862.98,23028750.04
12/6/2011,2.95,3.32,2.60,2.96,55635.85,23173674.34
12/7/2011,2.96,3.30,2.75,3.00,57964.56,23495374.48
12/8/2011,3.00,3.78,2.90,3.08,39793.58,24103256.11
12/9/2011,3.08,3.21,2.57,3.09,34459.27,24203677.36
12/10/2011,3.09,3.20,2.57,3.05,74395.94,23927372.93
12/11/2011,3.05,3.65,2.93,3.24,108659.00,25445785.63
12/12/2011,3.24,3.92,3.09,3.30,40010.58,25913664.19
12/13/2011,3.29,3.35,2.65,3.27,32652.12,25733021.41
12/14/2011,3.27,3.54,3.00,3.21,72576.12,25288979.62
12/15/2011,3.21,3.66,3.14,3.25,30063.80,25606116.16
12/16/2011,3.25,3.25,2.68,3.20,29906.28,25243440.00
12/17/2011,3.21,3.89,3.02,3.22,16450.98,25425103.15
12/18/2011,3.21,3.40,2.68,3.22,10807.61,25427114.59
12/19/2011,3.22,4.34,3.12,3.48,139690.52,27539544.58
12/20/2011,3.49,4.16,3.43,3.91,185906.55,30982636.82
12/21/2011,3.91,4.80,3.73,4.19,48668.42,33198581.80
12/22/2011,4.18,4.24,3.35,4.06,57332.52,32178856.60
12/23/2011,4.06,4.90,3.84,3.98,20446.69,31588049.44
12/24/2011,3.99,4.81,3.84,3.95,14902.36,31369362.83
12/25/2011,3.95,4.81,3.82,4.10,80792.30,32628132.89
12/26/2011,4.10,4.86,3.98,4.28,89000.14,34101943.23
12/27/2011,4.28,4.47,3.46,4.15,30238.79,33060100.66
12/28/2011,4.15,4.81,3.88,4.18,33691.10,33368638.63
12/29/2011,4.18,5.12,3.88,4.17,53129.25,33332736.39
12/30/2011,4.17,4.49,3.50,4.32,41133.81,34494682.21
12/31/2011,4.32,5.42,4.32,4.61,129201.71,36891380.13
1/1/2012,4.61,6.16,4.61,5.13,108873.83,41104894.20
1/2/2012,5.13,5.75,4.56,5.22,69453.09,41831181.11
1/3/2012,5.22,5.58,4.75,4.90,125476.58,39306976.37
1/4/2012,4.91,6.72,4.86,5.55,131362.55,44549391.44
1/5/2012,5.56,7.39,5.56,6.67,182401.27,53636891.29
1/6/2012,6.67,6.84,5.64,6.60,219004.42,53131525.66
1/7/2012,6.61,8.12,6.32,7.14,48385.49,57490427.31
1/8/2012,7.13,7.57,6.06,7.06,57283.66,56967716.41
1/9/2012,7.06,7.33,6.02,6.61,148286.71,53342056.67
1/10/2012,6.62,8.79,6.62,7.03,109937.09,56834131.56
1/11/2012,7.04,8.01,6.47,6.92,99861.73,55937557.61
1/12/2012,6.91,7.24,5.85,7.02,140331.48,56827950.79
1/13/2012,7.02,7.29,5.35,6.42,60353.49,52027739.89
1/14/2012,6.43,7.66,6.25,6.80,141664.76,55112288.75
1/15/2012,6.81,7.49,6.44,6.83,62131.74,55462554.79
1/16/2012,6.83,8.33,6.27,6.88,122945.15,55890713.10
1/17/2012,6.87,7.15,5.77,6.45,213277.58,52479084.15
1/18/2012,6.45,7.14,5.82,6.74,225771.73,54851149.91
1/19/2012,6.74,7.09,5.57,6.69,114655.93,54518847.75
1/20/2012,6.69,6.90,5.61,6.40,66845.95,52179783.93
1/21/2012,6.40,6.65,5.57,6.23,64749.55,50818914.65
1/22/2012,6.22,6.65,5.39,6.50,44845.53,53109996.24
1/23/2012,6.53,8.18,6.26,6.37,17720.10,52123154.64
1/24/2012,6.38,7.44,5.98,6.37,35687.55,52143130.92
1/25/2012,6.37,7.51,5.99,6.43,133016.82,52687505.16
1/26/2012,6.43,7.12,5.50,5.88,124599.42,48176185.43
1/27/2012,5.85,5.85,4.68,5.64,115304.57,46310069.74
1/28/2012,5.63,5.66,4.51,5.65,89957.28,46422171.92
1/29/2012,5.65,6.20,5.22,5.39,46445.63,44338849.49
1/30/2012,5.39,6.84,5.17,5.57,42324.02,45839977.92
1/31/2012,5.57,6.08,4.94,5.55,48372.69,45720402.25
2/1/2012,5.56,6.15,5.17,5.76,115133.47,47465973.61
2/2/2012,5.77,7.86,5.73,6.09,54604.86,50297721.72
2/3/2012,6.09,6.51,5.11,6.04,58993.68,49936987.94
2/4/2012,6.05,7.13,5.76,5.97,20604.21,49364463.34
2/5/2012,5.97,6.76,4.92,5.87,120631.58,48586002.25
2/6/2012,5.87,6.06,4.79,5.74,90107.39,47566968.88
2/7/2012,5.74,6.17,5.27,5.77,72691.62,47812657.45
2/8/2012,5.77,5.99,5.13,5.74,237874.07,47625545.37
2/9/2012,5.74,6.49,5.20,5.84,89801.33,48497113.07
2/10/2012,5.84,6.52,5.57,5.87,39255.47,48796983.60
2/11/2012,5.87,6.95,5.38,5.60,69678.11,46612482.23
2/12/2012,5.61,6.54,5.30,5.80,82093.61,48257270.08
2/13/2012,5.79,6.00,4.85,5.56,169219.33,46333472.23
2/14/2012,5.50,5.50,3.81,4.57,297949.83,38102886.62
2/15/2012,4.58,6.13,4.42,5.19,161411.56,43313772.44
2/16/2012,5.18,5.22,3.88,4.63,166534.95,38679854.46
2/17/2012,4.63,4.86,3.77,4.42,136020.47,36949159.31
2/18/2012,4.42,4.93,4.06,4.48,70054.02,37499995.75
2/19/2012,4.48,5.04,4.02,4.41,62212.92,36964873.33
2/20/2012,4.41,4.68,4.02,4.38,37314.69,36687779.07
2/21/2012,4.37,4.66,3.89,4.33,51759.37,36361704.67
2/22/2012,4.33,5.01,4.00,4.45,104155.03,37340842.82
2/23/2012,4.45,4.78,3.97,4.67,164592.11,39227126.89
2/24/2012,4.67,6.25,4.67,5.00,89871.85,42085657.17
2/25/2012,4.99,5.22,4.24,5.09,85970.93,42838115.42
2/26/2012,5.09,5.48,4.45,5.03,70135.27,42400004.62
2/27/2012,5.02,5.07,4.10,5.01,29287.41,42303444.44
2/28/2012,5.01,6.12,4.85,5.04,62650.95,42613182.35
2/29/2012,5.05,6.24,4.78,4.96,26482.84,41981211.50
3/1/2012,4.96,5.56,4.57,4.92,44251.11,41642991.06
3/2/2012,4.93,5.69,4.64,4.81,131066.63,40739740.81
3/3/2012,4.80,5.05,4.08,4.89,40179.33,41470651.01
3/4/2012,4.89,5.98,4.69,4.82,58950.51,40865102.28
3/5/2012,4.84,5.85,4.73,4.93,65865.55,41894908.04
3/6/2012,4.94,5.86,4.83,5.00,44431.47,42507421.22
3/7/2012,5.00,5.80,4.46,5.02,45963.98,42732112.39
3/8/2012,5.02,5.14,4.23,4.95,58088.42,42163530.38
3/9/2012,4.96,6.09,4.67,4.88,32638.42,41554561.17
3/10/2012,4.88,5.28,4.44,4.87,28164.92,41502479.69
3/11/2012,4.86,5.33,3.88,4.92,42500.83,41974603.11
3/12/2012,4.92,5.11,4.07,4.92,21992.59,41996326.32
3/13/2012,4.92,5.91,4.72,5.26,127056.66,44961911.47
3/14/2012,5.25,5.57,4.33,5.38,62834.73,46059707.21
3/15/2012,5.38,5.60,4.62,5.35,41054.53,45826975.39
